city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes,TotalPop,Income,Poverty
Port Isabel,2017,First,2,$182,26.0621129728471,-97.2050021575102,Cameron County,78578,420201,36095,31.2
Laguna Vista,2016,Second,2,$109,26.106148639425697,-97.3107528836336,Cameron County,,420201,36095,31.2
South Padre Island,2016,Second,2,$150,26.1083695434412,-97.1675922958654,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,Studio,$133,26.079921368873705,-97.162913396958,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$249,26.108139967746897,-97.1703221408239,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,1,$115,26.0785997857689,-97.1624824788405,Cameron County,78597,420201,36095,31.2
South Padre Island,2013,Third,2,$250,26.099163560876605,-97.1647706826792,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,2,$220,26.1055188964074,-97.1680143599763,Cameron County,78597,420201,36095,31.2
Port Isabel,2016,Third,2,$195,26.077867929116803,-97.217019621559,Cameron County,78578,420201,36095,31.2
Port Isabel,2017,First,1,$150,26.0776700936464,-97.2042065106928,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Fourth,3,$399,26.0800811271381,-97.1594221714958,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$299,26.0820178624346,-97.1589925007509,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,1,$162,26.0801522159492,-97.1610845070059,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$200,26.0998279213031,-97.1633150240485,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,1,$139,26.0780163001022,-97.16088151209507,Cameron County,78597,420201,36095,31.2
Port Isabel,2016,Fourth,1,$120,26.062950735117603,-97.2043022098831,Cameron County,78578,420201,36095,31.2
South Padre Island,2014,Fourth,2,$175,26.1063812782644,-97.1700247498912,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Fourth,2,$175,26.1127517154349,-97.1715248708846,Cameron County,78597,420201,36095,31.2
Granbury,2015,Fourth,3,$150,32.3988207615305,-97.757625665081,Hood County,76048,55418,60275,12.3
Granbury,2016,Third,1,$289,32.3887692848791,-97.72726179567172,Hood County,76048,55418,60275,12.3
Granbury,2016,Third,1,$150,32.4782528725361,-97.7253690091784,Hood County,76049,55418,60275,12.3
Granbury,2015,Third,2,$180,32.4114619782349,-97.788544449857,Hood County,76048,55418,60275,12.3
Granbury,2015,Third,4,$320,32.413909009958,-97.78253840770728,Hood County,76048,55418,60275,12.3
Granbury,2015,Third,5,$600,32.407667331117395,-97.7349781993717,Hood County,76049,55418,60275,12.3
Granbury,2016,Third,3,$125,32.44418420218,-97.7866302592323,Hood County,76048,55418,60275,12.3
Granbury,2017,Second,4,$400,32.4615991096827,-97.7614981150117,Hood County,76049,55418,60275,12.3
Granbury,2014,Third,1,$65,32.363480747226504,-97.6614812274283,Hood County,76049,55418,60275,12.3
Granbury,2016,Second,1,$387,32.4403049108711,-97.7883139958868,Hood County,76048,55418,60275,12.3
Granbury,2013,Third,1,$125,32.3841556381768,-97.71586641097733,Hood County,76048,55418,60275,12.3
Granbury,2014,Fourth,2,$165,32.4418441562644,-97.781505937474,Hood County,76048,55418,60275,12.3
Granbury,2013,Third,1,$120,32.3828001680832,-97.7170588114855,Hood County,76048,55418,60275,12.3
Granbury,2015,Third,3,$110,32.3482787152383,-97.7376935931246,Hood County,,55418,60275,12.3
Granbury,2017,First,5,$600,32.4603900685118,-97.7624379323616,Hood County,76049,55418,60275,12.3
Granbury,2016,First,2,$310,32.3860466879891,-97.7124561837783,Hood County,,55418,60275,12.3
Granbury,2015,Fourth,3,$299,32.4128339969879,-97.794952017453,Hood County,76048,55418,60275,12.3
Granbury,2015,Third,Studio,$120,32.412315633538,-97.787746109141,Hood County,76048,55418,60275,12.3
Granbury,2016,Second,1,$195,32.4389786946637,-97.7880138477777,Hood County,76048,55418,60275,12.3
Granbury,2014,First,3,$375,32.4171491133922,-97.71599412211653,Hood County,76049,55418,60275,12.3
Granbury,2015,Second,4,$175,32.4121467292335,-97.7608485787714,Hood County,76048,55418,60275,12.3
Granbury,2015,Third,Studio,$147,32.4120183582779,-97.7884485957337,Hood County,76048,55418,60275,12.3
Granbury,2015,Second,3,$400,32.4073208180425,-97.7553998988924,Hood County,76048,55418,60275,12.3
Round Rock,2016,Second,3,$115,30.5094553405402,-97.6580660775221,Williamson County,78664,508313,79123,7.0
Hutto,2014,Fourth,1,$29,30.5383302041189,-97.5496737044829,Williamson County,78634,508313,79123,7.0
Hutto,2016,First,3,$250,30.5377088054446,-97.546616502453,Williamson County,78634,508313,79123,7.0
Round Rock,2014,Fourth,1,$30,30.548340569884896,-97.6049893909141,Williamson County,,508313,79123,7.0
Cedar Park,2015,Third,1,$99,30.4843750193142,-97.83412432571691,Williamson County,78613,508313,79123,7.0
Round Rock,2016,First,1,$50,30.5368312337459,-97.624183452248,Williamson County,78665,508313,79123,7.0
Austin,2015,Second,1,$37,30.4573739060196,-97.8163943995076,Williamson County,78750,508313,79123,7.0
Austin,2016,Fourth,1,$40,30.4614450074451,-97.7558922726234,Williamson County,78729,508313,79123,7.0
Round Rock,2014,Third,1,$50,30.497336439905705,-97.6662191267714,Williamson County,78664,508313,79123,7.0
Round Rock,2017,Second,1,$34,30.5256970150195,-97.63722293236472,Williamson County,78665,508313,79123,7.0
Georgetown,2017,Second,1,$100,30.569901897539506,-97.775532891072,Williamson County,,508313,79123,7.0
Austin,2015,Third,1,$54,30.4522578472057,-97.7825786551719,Williamson County,78729,508313,79123,7.0
Leander,2016,Second,3,$200,30.546427588032603,-97.8283697370983,Williamson County,78641,508313,79123,7.0
Hutto,2015,First,1,$100,30.5332003316218,-97.5535020413043,Williamson County,78634,508313,79123,7.0
Round Rock,2016,First,4,$250,30.501454044395103,-97.5940688837987,Williamson County,78664,508313,79123,7.0
Round Rock,2017,First,1,$40,30.4851217543812,-97.6594025261023,Williamson County,78682,508313,79123,7.0
Georgetown,2013,First,2,$284,30.6343686284762,-97.5637857370756,Williamson County,78626,508313,79123,7.0
Round Rock,2016,First,1,$47,30.4929583673584,-97.6087037740614,Williamson County,78664,508313,79123,7.0
Round Rock,2014,First,1,$30,30.4871478166788,-97.687744273004,Williamson County,78681,508313,79123,7.0
Round Rock,2017,Second,6,$295,30.532643644039695,-97.64821138705472,Williamson County,78665,508313,79123,7.0
Hutto,2016,Fourth,3,$150,30.551272891493,-97.5562800154835,Williamson County,78634,508313,79123,7.0
Hutto,2016,Third,1,$50,30.5575587915929,-97.53571980040093,Williamson County,78634,508313,79123,7.0
Round Rock,2016,First,2,$33,30.538304040107697,-97.6578609531441,Williamson County,78664,508313,79123,7.0
Round Rock,2017,Second,1,$53,30.4802073276906,-97.68629641963209,Williamson County,78681,508313,79123,7.0
Round Rock,2015,Fourth,1,$60,30.4859106232822,-97.6316234360141,Williamson County,78664,508313,79123,7.0
Georgetown,2016,Second,3,$185,30.6909527670614,-97.5260019116091,Williamson County,76530,508313,79123,7.0
Round Rock,2017,First,Studio,$50,30.5587440845726,-97.6102484775261,Williamson County,78665,508313,79123,7.0
Taylor,2016,Fourth,1,$72,30.5852522294821,-97.4345606834196,Williamson County,76574,508313,79123,7.0
Round Rock,2016,Second,1,$29,30.5755881391894,-97.6658472334346,Williamson County,78665,508313,79123,7.0
Round Rock,2014,First,1,$40,30.5445309221229,-97.599341672974,Williamson County,78634,508313,79123,7.0
Hutto,2016,Second,1,$49,30.5283230264297,-97.5423627636603,Williamson County,78634,508313,79123,7.0
Hutto,2015,Fourth,1,$125,30.5633258081057,-97.53752836878652,Williamson County,78634,508313,79123,7.0
Hutto,2016,Second,5,$189,30.507911368243494,-97.57162879765993,Williamson County,78634,508313,79123,7.0
Round Rock,2014,Third,3,$125,30.481753536636894,-97.65336543566973,Williamson County,78664,508313,79123,7.0
Round Rock,2016,First,1,$50,30.5366555675207,-97.6228846481319,Williamson County,78665,508313,79123,7.0
Round Rock,2016,Third,1,$57,30.547304942488,-97.59269653830108,Williamson County,78634,508313,79123,7.0
Round Rock,2016,Third,3,$125,30.5032419970996,-97.6726744085206,Williamson County,78664,508313,79123,7.0
Round Rock,2015,Fourth,1,$40,30.5101076079057,-97.64900768363822,Williamson County,78664,508313,79123,7.0
Hutto,2015,First,1,$100,30.534513530390395,-97.5529918102604,Williamson County,78634,508313,79123,7.0
Round Rock,2016,First,1,$91,30.4878636993429,-97.65491211515408,Williamson County,78664,508313,79123,7.0
Round Rock,2016,Second,1,$45,30.554132497613395,-97.6755204366861,Williamson County,78665,508313,79123,7.0
Hutto,2015,Second,3,$68,30.533473350619897,-97.548870337594,Williamson County,78634,508313,79123,7.0
Round Rock,2015,Third,1,$53,30.503536039323897,-97.6287384841432,Williamson County,78665,508313,79123,7.0
Hutto,2014,Fourth,1,$250,30.508329446270004,-97.5888250914233,Williamson County,78634,508313,79123,7.0
Round Rock,2015,Fourth,1,$40,30.509537455904898,-97.6498762381665,Williamson County,78664,508313,79123,7.0
Round Rock,2017,Second,1,$50,30.5104230204821,-97.6459695138024,Williamson County,78664,508313,79123,7.0
Hutto,2014,Fourth,1,$26,30.5396626089601,-97.5500158129264,Williamson County,78634,508313,79123,7.0
Taylor,2017,Second,2,$80,30.580616965017,-97.4173862515415,Williamson County,76574,508313,79123,7.0
Round Rock,2015,Second,3,$250,30.4970941943798,-97.69795558256772,Williamson County,78681,508313,79123,7.0
Round Rock,2015,Third,1,$38,30.5565730373624,-97.67751447818132,Williamson County,78664,508313,79123,7.0
Round Rock,2016,First,1,$55,30.4916715468722,-97.6068965919014,Williamson County,78664,508313,79123,7.0
Round Rock,2016,First,1,$40,30.560691113844,-97.6656106747044,Williamson County,78665,508313,79123,7.0
Round Rock,2016,Fourth,2,$69,30.513904831466103,-97.6723047028202,Williamson County,78664,508313,79123,7.0
Round Rock,2015,Fourth,1,$35,30.5093404535032,-97.6498619514542,Williamson County,78664,508313,79123,7.0
Round Rock,2017,Second,1,$30,30.5389605593327,-97.6533672795274,Williamson County,78664,508313,79123,7.0
Pflugerville,2016,Third,4,$280,30.492674024780804,-97.5681703680414,Williamson County,78660,508313,79123,7.0
Georgetown,2016,First,1,$35,30.6311763790806,-97.6408899888364,Williamson County,78626,508313,79123,7.0
Hutto,2016,Second,1,$75,30.529923491894003,-97.542142164489,Williamson County,78634,508313,79123,7.0
Georgetown,2016,Third,1,$100,30.6469221385249,-97.6427654973628,Williamson County,78626,508313,79123,7.0
Round Rock,2013,Second,3,$191,30.5073823664903,-97.6021420004921,Williamson County,78664,508313,79123,7.0
Round Rock,2016,Second,3,$200,30.494108966160105,-97.66065828605709,Williamson County,78664,508313,79123,7.0
Round Rock,2016,First,1,$37,30.5222395870982,-97.67279015210828,Williamson County,78664,508313,79123,7.0
Taylor,2017,Second,1,$85,30.5718348556035,-97.41724972365448,Williamson County,76574,508313,79123,7.0
Georgetown,2013,First,1,$125,30.6343872918518,-97.5659700557271,Williamson County,78626,508313,79123,7.0
Cedar Park,2015,Second,1,$30,30.4789545889564,-97.8216591621435,Williamson County,78713,508313,79123,7.0
Cedar Park,2015,First,1,$44,30.4794990576341,-97.8155826923287,Williamson County,78613,508313,79123,7.0
Cedar Park,2016,Fourth,3,$127,30.4930824971568,-97.84398261210028,Williamson County,78613,508313,79123,7.0
Hutto,2014,Fourth,1,$28,30.5381238689744,-97.5513789134501,Williamson County,78634,508313,79123,7.0
Round Rock,2016,Third,1,$50,30.528858348156906,-97.6059195647702,Williamson County,78664,508313,79123,7.0
Round Rock,2016,Third,1,$50,30.5541271628697,-97.5947032061422,Williamson County,78634,508313,79123,7.0
Round Rock,2016,Second,2,$80,30.487553795971102,-97.6525304922966,Williamson County,78664,508313,79123,7.0
Florence,2015,First,2,$500,30.8423095777036,-97.8153616060405,Williamson County,76527,508313,79123,7.0
Liberty Hill,2017,Second,1,$150,30.664504703541,-97.9228930381851,Williamson County,78642,508313,79123,7.0
Cedar Park,2016,Fourth,1,$50,30.4977195945293,-97.82790177599009,Williamson County,78613,508313,79123,7.0
Cedar Park,2014,Fourth,2,$45,30.4658460726596,-97.8243815394342,Williamson County,78613,508313,79123,7.0
Cedar Park,2014,Second,2,$75,30.534725930918604,-97.7645638374217,Williamson County,78613,508313,79123,7.0
Austin,2017,First,1,$35,30.4539649276825,-97.78479844011628,Williamson County,78729,508313,79123,7.0
Cedar Park,2015,Third,1,$45,30.529736715077,-97.8241879242012,Williamson County,78613,508313,79123,7.0
Cedar Park,2014,Fourth,1,$50,30.5075313387068,-97.8027675319478,Williamson County,78613,508313,79123,7.0
Austin,2013,Second,3,$119,30.5065367387988,-97.7378987920553,Williamson County,78681,508313,79123,7.0
Cedar Park,2014,Third,1,$50,30.4985664138258,-97.83912032509409,Williamson County,78613,508313,79123,7.0
Cedar Park,2017,First,1,$45,30.5242751885777,-97.8709253985208,Williamson County,78613,508313,79123,7.0
Cedar Park,2013,Fourth,1,$27,30.5312740466231,-97.8400032206386,Williamson County,78613,508313,79123,7.0
Austin,2017,First,1,$45,30.4542220624792,-97.7842669144957,Williamson County,78729,508313,79123,7.0
Austin,2017,Second,Studio,$77,30.456917219075304,-97.7800488902496,Williamson County,78729,508313,79123,7.0
Austin,2015,Fourth,1,$150,30.725233951771894,-97.87668193043008,Williamson County,78642,508313,79123,7.0
Cedar Park,2014,Fourth,2,$320,30.522471221097604,-97.7934580149511,Williamson County,78613,508313,79123,7.0
Austin,2017,First,3,$37,30.4605754602217,-97.772519776433,Williamson County,78729,508313,79123,7.0
Austin,2016,Second,1,$64,30.480598514106603,-97.76806789391529,Williamson County,78717,508313,79123,7.0
Austin,2015,Third,1,$54,30.4522578472057,-97.7825786551719,Williamson County,78729,508313,79123,7.0
Cedar Park,2015,Fourth,4,$310,30.5025165960883,-97.817884290296,Williamson County,78613,508313,79123,7.0
Austin,2015,Second,1,$32,30.4574775610143,-97.8150899192868,Williamson County,78750,508313,79123,7.0
Austin,2015,First,2,$119,30.457405365022,-97.8012123968698,Williamson County,78750,508313,79123,7.0
Cedar Park,2016,Second,1,$79,30.5359319054092,-97.764910248028,Williamson County,78613,508313,79123,7.0
Round Rock,2014,First,2,$86,30.487326106939697,-97.6415703948555,Williamson County,78664,508313,79123,7.0
Austin,2016,Third,1,$40,30.4608343315392,-97.7870281994108,Williamson County,78729,508313,79123,7.0
Austin,2017,First,1,$38,30.458671139674895,-97.796086724608,Williamson County,78750,508313,79123,7.0
Cedar Park,2016,Fourth,3,$199,30.5041606636282,-97.8370945653594,Williamson County,78613,508313,79123,7.0
Cedar Park,2015,Second,3,$165,30.520661701793298,-97.8188856140689,Williamson County,78613,508313,79123,7.0
Cedar Park,2017,First,1,$81,30.521120130811,-97.76024687968628,Williamson County,78613,508313,79123,7.0
Cedar Park,2015,First,1,$47,30.481246151701104,-97.8172151327245,Williamson County,78613,508313,79123,7.0
Cedar Park,2015,Third,2,$38,30.532682251286,-97.8444646780428,Williamson County,78613,508313,79123,7.0
Austin,2013,Third,1,$33,30.4469956916158,-97.7609308695633,Williamson County,78729,508313,79123,7.0
Austin,2016,Third,1,$40,30.459634099288,-97.78564715544572,Williamson County,78729,508313,79123,7.0
Leander,2016,Second,1,$99,30.5511005130275,-97.8124728911728,Williamson County,78641,508313,79123,7.0
Leander,2016,Third,3,$199,30.546835768139506,-97.8201191191204,Williamson County,78641,508313,79123,7.0
Cedar Park,2014,Fourth,2,$320,30.522471221097604,-97.7934580149511,Williamson County,78613,508313,79123,7.0
Cedar Park,2014,Fourth,1,$50,30.5075313387068,-97.8027675319478,Williamson County,78613,508313,79123,7.0
Austin,2017,First,2,$95,30.4614429969245,-97.76078190576928,Williamson County,78729,508313,79123,7.0
Austin,2015,Third,1,$38,30.4603486356934,-97.7574523673667,Williamson County,78729,508313,79123,7.0
Cedar Park,2016,Fourth,1,$40,30.4846281751217,-97.8267249491194,Williamson County,78613,508313,79123,7.0
Austin,2015,Second,2,$360,30.4610925718493,-97.7980829717248,Williamson County,78729,508313,79123,7.0
Cedar Park,2014,Second,1,$120,30.4972295060674,-97.8391544710946,Williamson County,78613,508313,79123,7.0
Cedar Park,2014,Fourth,1,$50,30.5078020104848,-97.8028138105246,Williamson County,78613,508313,79123,7.0
Austin,2016,Third,1,$50,30.459719121266694,-97.787126630823,Williamson County,78729,508313,79123,7.0
Cedar Park,2014,First,1,$110,30.4753755022971,-97.8429723401839,Williamson County,78613,508313,79123,7.0
Cedar Park,2015,Second,1,$40,30.524920985447302,-97.8525390028886,Williamson County,78613,508313,79123,7.0
Cedar Park,2015,First,3,$150,30.4795068298334,-97.8170197221338,Williamson County,78613,508313,79123,7.0
Cedar Park,2015,Third,1,$95,30.529432371771303,-97.824533810551,Williamson County,78613,508313,79123,7.0
